0.0 0.0
0.010101010101010102 0.0
0.020202020202020204 0.0
0.030303030303030304 2.220446049250313e-16
0.04040404040404041 1.63202784619898e-14
0.05050505050505051 4.947153797729698e-13
0.06060606060606061 7.793876655171061e-12
0.07070707070707072 7.811995494932944e-11
0.08080808080808081 5.621128007504694e-10
0.09090909090909091 3.1388904808693496e-09
0.10101010101010102 1.4345609589128117e-08
0.11111111111111112 5.5734529325057736e-08
0.12121212121212122 1.893004379915908e-07
0.13131313131313133 5.741587493224287e-07
0.14141414141414144 1.581023225005751e-06
0.15151515151515152 4.004552556557961e-06
0.16161616161616163 9.42884907428887e-06
0.17171717171717174 2.0815927136874635e-05
0.18181818181818182 4.3397434650427336e-05
0.19191919191919193 8.595227632857139e-05
0.20202020202020204 0.00016254299256901472
0.21212121212121213 0.00029475848506854696
0.22222222222222224 0.0005144682036714032
0.23232323232323235 0.0008670337303580133
0.24242424242424243 0.001414851023380237
0.25252525252525254 0.0022410163915527193
0.26262626262626265 0.0034528299441735077
0.27272727272727276 0.005184781841597541
0.2828282828282829 0.0076006197292632915
0.29292929292929293 0.010894080066078615
0.30303030303030304 0.015287889301736746
0.31313131313131315 0.021030707288324124
0.32323232323232326 0.02839179491107524
0.33333333333333337 0.037653335915162955
0.3434343434343435 0.04910051982295216
0.3535353535353536 0.0630096851438331
0.36363636363636365 0.07963501330485023
0.37373737373737376 0.09919443599869648
0.38383838383838387 0.12185555444860163
0.393939393939394 0.1477224531111443
0.4040404040404041 0.17682431112706687
0.4141414141414142 0.20910666613823925
0.42424242424242425 0.2444260667195146
0.43434343434343436 0.28254866774427556
0.4444444444444445 0.3231530895781054
0.4545454545454546 0.36583759412912564
0.4646464646464647 0.4101313490476073
0.4747474747474748 0.45550927802099517
0.48484848484848486 0.501409752089137
0.494949494949495 0.5472541838272769
0.5050505050505051 0.5924674586343859
0.5151515151515152 0.6364980852588048
0.5252525252525253 0.6788369747721295
0.5353535353535354 0.7190338605191817
0.5454545454545455 0.756710541900572
0.5555555555555556 0.7915703576019681
0.5656565656565657 0.8234035505301552
0.5757575757575758 0.8520884564817162
0.5858585858585859 0.8775887103480957
0.595959595959596 0.8999468978643695
0.6060606060606061 0.919275271129524
0.6161616161616162 0.9357442804309974
0.6262626262626263 0.9495697466694009
0.6363636363636365 0.9609995068793366
0.6464646464646465 0.9703003143234978
0.6565656565656566 0.977745673381755
0.6666666666666667 0.9836051504607725
0.6767676767676768 0.9881355400371171
0.686868686868687 0.9915740949731606
0.696969696969697 0.9941338668459423
0.7070707070707072 0.9960010575591985
0.7171717171717172 0.9973341672866934
0.7272727272727273 0.9982646415318918
0.7373737373737375 0.9988986737310921
0.7474747474747475 0.9993198077970704
0.7575757575757577 0.9995920027779234
0.7676767676767677 0.9997628627550812
0.7777777777777778 0.9998667914318127
0.787878787878788 0.9999278945867326
0.797979797979798 0.999962517381587
0.8080808080808082 0.9999813614665503
0.8181818181818182 0.999991174741419
0.8282828282828284 0.9999960422538712
0.8383838383838385 0.9999983296110599
0.8484848484848485 0.9999993415176907
0.8585858585858587 0.9999997597573664
0.8686868686868687 0.9999999197823787
0.8787878787878789 0.9999999758251249
0.888888888888889 0.999999993538816
0.8989898989898991 0.9999999985027133
0.9090909090909092 0.9999999997079729
0.9191919191919192 0.9999999999539569
0.9292929292929294 0.999999999994454
0.9393939393939394 0.9999999999995302
0.9494949494949496 0.9999999999999754
0.9595959595959597 0.9999999999999993
0.9696969696969697 1.0
0.9797979797979799 1.0
0.98989898989899 1.0
1.0 1.0
