0	0.2	0.0037338	0.0201876	0.00074777	0.00515492
1	0.3	0.00290346	0.0203477	0.00020831	0.00134429
2	0.4	0.001308	0.019085	7.80E-05	0.0005587
3	0.5	0.00071125	0.0140923	4.03E-05	0.00035582
4	0.6	1.40E-05	0.005698	1.10E-05	0.00016972
5	0.7	1.12E-05	0.0012305	1.12E-05	3.84E-05
6	0.8	1.04E-05	1.51E-05	1.10E-05	1.45E-05
7	0.9	9.62E-06	1.51E-05	1.49E-05	1.43E+00
