0	0.1	0.00187679	0.0125947	0.00093741	0.00405429
1	0.2	0.00134214	0.00837805	0.00068752	0.00406325
2	0.3	0.00046364	0.00267012	0.00038815	0.00197824
3	0.4	2.06E-04	0.00082068	0.00023911	0.00159564
4	0.5	1.02E-04	0.00052443	1.27E-04	0.00121605
5	0.6	4.75E-05	0.00020529	4.94E-05	0.00041906
6	0.7	1.26E-05	9.75E-05	1.25E-05	0.00019062
7	0.8	1.32E-05	1.66E-05	1.24E-05	4.38E-05
8	0.9	1.45E-05	1.77E-05	1.25E-05	4.50E-05
