0	0.1	0.0026809	0.0144829	0.00187679	0.0125947
1	0.2	0.00184554	0.00945186	0.00134214	0.00837805
2	0.3	4.99E-04	0.00274873	0.00046364	0.00267012
3	0.4	2.35E-04	0.00085852	2.06E-04	0.00082068
4	0.5	9.96E-05	0.00058606	1.02E-04	0.00052443
5	0.6	5.07E-05	2.52E-04	4.75E-05	0.00020529
6	0.7	1.25E-05	9.32E-05	1.26E-05	9.75E-05
7	0.8	1.36E-05	1.64E-05	1.32E-05	1.66E-05
8	0.9	1.33E-05	1.53E-05	1.45E-05	1.77E-05
