0	0.1	0.00706916	0.0335377	0.0026809	0.0144829
1	0.2	0.00608791	0.0317345	0.00184554	0.00945186
2	0.3	0.00560138	0.0306751	4.99E-04	0.00274873
3	0.4	0.00444654	0.0306808	2.35E-04	0.00085852
4	0.5	2.03E-03	0.0256517	9.96E-05	0.00058606
5	0.6	5.74E-04	0.0107144	5.07E-05	2.52E-04
6	0.7	1.16E-05	5.45E-03	1.25E-05	9.32E-05
7	0.8	1.24E-05	1.62E-05	1.36E-05	1.64E-05
8	0.9	1.19E-05	1.63E-05	1.33E-05	1.53E-05
