0	0.1	0.00197531	0.00909076	0.0013548	0.00795902
1	0.2	0.0037338	0.0201876	0.00066818	0.00505659
2	0.3	0.00290346	0.0203477	0.00022104	0.00180754
3	0.4	0.001308	0.019085	8.11E-05	0.0005923
4	0.5	0.00071125	0.0140923	4.13E-05	0.00039224
5	0.6	1.40E-05	0.005698	1.10E-05	0.00012615
6	0.7	1.12E-05	0.0012305	1.13E-05	3.54E-05
7	0.8	1.04E-05	1.51E-05	1.09E-05	1.29E-05
8	0.9	9.62E-06	1.51E-05	1.12E-05	1.29E-05
