0	0.1	0.0013548	0.00795902	0.0006545	0.00291329
1	0.2	0.00066818	0.00505659	0.00042	0.00235408
2	0.3	0.00022104	0.00180754	0.0002195	0.001467
3	0.4	8.11E-05	0.0005923	0.00009617	0.001144
4	0.5	4.13E-05	0.00039224	0.00003814	0.0011929
5	0.6	1.10E-05	0.00012615	0.00001148	0.000279
6	0.7	1.13E-05	3.54E-05	0.00001102	0.00008094
7	0.8	1.09E-05	1.29E-05	0.00001115	0.0000357
8	0.9	1.12E-05	1.29E-05	0.00001106	0.00003401
